7068	the plot evokes old - school space opera with its whirlwind pace immense scope and twist ending but cutting - edge extrapolation breathes vivid life into this <e1> universe </e1> of <e2> scoundrels </e2> heroes and romantics	16	collection	member	2
7069	before attacking the walthers <e1> kit </e1> with a razor <e2> saw </e2> however let take care of some other important layout details	0	other	other	0
7070	a <e1> copy </e1> was sent to your <e2> email address </e2>	7	entity	destination	1
7071	they were sailing the <e1> ship </e1> away from the <e2> harbour </e2> laughing and cheering	13	entity	origin	1
7072	at least 140000 <e1> homeowners </e1> have fallen into negative <e2> equity </e2>	0	other	other	0
7073	the whole thing was cleaned up by the <e1> mechanic </e1> with a high pressure <e2> hose </e2>	6	agency	instrument	2
7074	all <e1> parties </e1> were taken into <e2> confidence </e2> over swat offensive	0	other	other	0
7075	approximately 2 <e1> trillions </e1> are invested into sri socially responsible investing <e2> ventures </e2> in the present day	7	entity	destination	1
7076	<e1> fish </e1> <e2> eggs </e2> are collected by opening the outlet of the spawning pond leading to the egg - collection chamber	4	producer	product	2
7077	canned vocally caruso is worth a <e1> wilderness </e1> of wagner <e2> monkeys </e2>	16	collection	member	2
7078	the cccb is an institution that organizes contemporary cultural <e1> events </e1> and exhibitions with regard to <e2> music </e2> dance debates and readings	0	other	other	0
7079	without doubt this is one of the best <e1> books </e1> for <e2> artists </e2> available	5	instrument	agency	1
7080	the <e1> government </e1> was criticised in a radio <e2> debate </e2>	2	topic	message	2
7081	in her emotional acceptance speech berry shook off the happy heaves and dedicated her prize to a <e1> sorority </e1> of splendid <e2> sisters </e2> : dorothy dandridge lena horne diahann carroll jada pinkett angela bassett viveca fox and every nameless faceless woman of color that now has a chance because this door tonight has been opened	16	collection	member	2
7082	we are being cautious as the <e1> flies </e1> emerged from the <e2> perforation </e2> after a period of three days last week	13	entity	origin	1
7083	he made <e1> allegations </e1> of <e2> corruption </e2> against the administration	1	message	topic	1
7084	since then numerous independent feature <e1> directors </e1> have journeyed into <e2> series television </e2>	0	other	other	0
7085	for a few more years the <e1> surplus </e1> is generated by the <e2> excess </e2> of social security tax revenue over benefits paid to today elderly and disabled	10	effect	cause	2
7086	the entire running <e1> gear </e1> of the engine was enclosed in a copper <e2> case </e2>	17	content	container	1
7087	the <e1> decline </e1> in populations has been caused by the <e2> influx </e2> of industrial and resident waste water sludge sedimentation and land reclamation	10	effect	cause	2
7088	this <e1> rose </e1> <e2> bud </e2> waiting to open up for the world to see was in the garden at the swan inn	12	whole	component	2
7089	the <e1> guide </e1> depicts the <e2> chronological order </e2> of electronic music genres appearance	1	message	topic	1
7090	a <e1> lamp </e1> emiting a strong white <e2> light </e2> is placed on an mobile block makes it possible to the scanner to sweep all the document	9	cause	effect	1
7091	<e1> oil </e1> produced from such <e2> reservoirs </e2> especially nigeria and middle east could have poor economical balance	13	entity	origin	1
7092	the following <e1> figures </e1> summarise the <e2> results </e2> for the last financial year	12	whole	component	2
7093	thinking to better his chances in his chosen calling the <e1> father </e1> left his native <e2> land </e2> in 1817 and came to america landing at st john newfoundland	13	entity	origin	1
7094	relena head was bowed though the <e1> heat </e1> was radiating from the young <e2> princess </e2> in waves	10	effect	cause	2
7095	it presents some <e1> questions </e1> connected to these <e2> cases </e2>	1	message	topic	1
7096	in many patients the <e1> disease </e1> caused by the h5n1 <e2> virus </e2> follows an unusually aggressive clinical course with rapid deterioration and high fatality	10	effect	cause	2
7097	after lost ! the <e1> bandmembers </e1> descended from the <e2> stage </e2> winding their way through the crowd on the floor	13	entity	origin	1
7098	the first public <e1> allegations </e1> of <e2> prisoner suffocation </e2> in the containers appeared in a december 2001 new york times article	1	message	topic	1
7099	this week we take a look at instructions for all <e1> grain </e1> <e2> beer </e2> brewing using a single step infusion mash setup	14	origin	entity	2
7100	<e1> television </e1> <e2> screen </e2> size is measured diagonally so that is what the 19 22 24 32 measurements on televisions are referencing	12	whole	component	2
7101	the <e1> statue </e1> is an armless depiction of a young <e2> boy </e2> and was first acknowledged as an early work of michelangelo in 1997	1	message	topic	1
7102	anybody who has a <e1> peep </e1> of <e2> chickens </e2> has an opportunity for some interesting observations and great omelet material	16	collection	member	2
7103	the <e1> automaton </e1> starts in the initial <e2> state </e2> reads input character by character and changes state according to the program	0	other	other	0
7104	lidenbrock translates the note which is revealed to be a medieval <e1> note </e1> written by the icelandic <e2> alchemist </e2> arne saknussemm	3	product	producer	1
7105	the <e1> map </e1> was locked in a <e2> safe </e2> in her office	17	content	container	1
7106	it was probable that the mn <e1> atom </e1> went away from an interstitial <e2> site </e2> neighboring on the substitutional pt atom after the dissociation of the pt mn complex	13	entity	origin	1
7107	agriculture has again become a <e1> producer </e1> of renewable domestic <e2> energy </e2> to offset supply disruption and stabilize fuel prices	9	cause	effect	1
7108	tiger woods <e1> mother - in - law </e1> was released from the <e2> hospital </e2> tuesday 11 hours after a pre - dawn emergency call was made from his florida mansion because she was suffering from stomach pains	13	entity	origin	1
7109	the <e1> lawnmower </e1> cuts a <e2> swath </e2> of grass as it moves across the lawn	0	other	other	0
7110	the centre and right images show progressive <e1> shrinkage </e1> after two and four <e2> years </e2>	0	other	other	0
7111	although harry noticed it during exercise the change that was identified was the difference in muscular <e1> discomfort </e1> from the <e2> beginning </e2> of his training program riding five miles per day to his current status two months later	0	other	other	0
7112	during this procedure the <e1> surgeon </e1> makes a small <e2> hole </e2> fenestration in the baffle to help relieve the symptoms of the original heart disease	4	producer	product	2
7113	tim boyle 1846 checks a <e1> flask </e1> that contains the dried cathode precursor <e2> powder </e2>	18	container	content	2
7114	a <e1> moat </e1> keeps the <e2> enemy </e2> at bay	0	other	other	0
7115	his lung function remained stable after complete <e1> removal </e1> from <e2> exposure </e2> to metalworking fluids	0	other	other	0
7116	losing land to new white settlers non - payment past broken treaties plus food shortages and <e1> famine </e1> following crop <e2> failure </e2> led to great discontent among the dakota people	10	effect	cause	2
7117	the <e1> patient </e1> is kept in the <e2> hospital </e2> one night for observation	0	other	other	0
7118	some people voluntarily get involved with politicisation while others become victims of <e1> circumstances </e1> created by the <e2> politicisation </e2>	10	effect	cause	2
7119	they are bringing in applications such as catalog management and order <e1> fulfillment </e1> from <e2> vendors </e2> then laboriously developing and integrating those applications themselves	0	other	other	0
7120	polar bears and hippos have joined the ranks of species threatened with <e1> extinction </e1> from <e2> climate change </e2> unregulated hunting and other dangers created by humans	10	effect	cause	2
7121	the <e1> bulbs </e1> in my <e2> house </e2> use 190 watts	11	component	whole	1
7122	so i was looking at the <e1> ceiling </e1> in my <e2> kitchen </e2> yelling at god	11	component	whole	1
7123	the <e1> implant </e1> contains <e2> nanoparticles </e2> which are designed to test for different substances including metabolites such as glucose and oxygen that are associated with tumor growth	12	whole	component	2
7124	most of the <e1> excitement </e1> came from the <e2> anticipation </e2> of winning a nice prize all for the sum of one dollar	10	effect	cause	2
7125	the contents of the <e1> envelope </e1> were a <e2> sheet </e2> of foreign note - paper and a folded enclosure	18	container	content	2
7126	their retreat was disorderly and confused and much like a flight the pallantines hanging on their flanks and rear and doing great <e1> damage </e1> from early <e2> dawn </e2> till evening	0	other	other	0
7127	these hebrew histories tell the story of a people upward <e1> growth </e1> from <e2> savagery </e2>	0	other	other	0
7128	a major government researcher once complained that his bosses used his scientific findings the way a <e1> drunk </e1> uses a <e2> lamppost </e2> : for support rather than illumination	6	agency	instrument	2
7129	eventually the <e1> company </e1> manufactured the <e2> machines </e2>	4	producer	product	2
7130	<e1> progress </e1> comes from constructive <e2> competition </e2> and churches and religions can benefit greatly from it	10	effect	cause	2
7131	the concrete <e1> sidewalk </e1> radiated <e2> heat </e2> like a furnace and there was no relief in the shade of a large crepe myrtle tree as they walked under it	9	cause	effect	1
7132	in cicero speech for milo the <e1> orator </e1> makes a valid <e2> argument </e2>	4	producer	product	2
7133	in a preliminary investigation cheddar <e1> cheese </e1> was made with a lactococcal <e2> starter </e2> overproducing different peptidases	0	other	other	0
7134	the <e1> fire </e1> started with an <e2> explosion </e2> in the cargo hold and spread across the ship within 10 minutes	10	effect	cause	2
7135	until last year afghanistan was an <e1> opium </e1> <e2> exporter </e2> not a major heroin producer	0	other	other	0
7136	a <e1> car battery </e1> powered a <e2> laptop computer </e2> connected to a small portable satellite antenna	5	instrument	agency	1
7137	anti - gun <e1> forces </e1> still wield a lot of <e2> political power </e2>	6	agency	instrument	2
7138	the <e1> logs </e1> sawed smoothly and accurately using either saw <e2> design </e2>	0	other	other	0
7139	villagers live in constant <e1> terror </e1> of indiscriminate <e2> gunfire </e2> which fills the nights throughout chechnya	10	effect	cause	2
7140	he used a stable form of <e1> liquid nitroglycerin </e1> carried in a <e2> bottle </e2> labeled as contact lens solution using cotton as a stabilizer	17	content	container	1
7141	the basement <e1> carpeting </e1> is made from recycled plastic pop <e2> bottles </e2> and the underpad was once automobile tires	13	entity	origin	1
7142	but the contents of the <e1> audit </e1> were a closely held <e2> secret </e2> and attempts to obtain other records were denied repeatedly	0	other	other	0
7143	the <e1> kitchen </e1> contained one other interesting item a <e2> trap door </e2> in the ceiling	12	whole	component	2
7144	the contents of the <e1> workshop </e1> included a <e2> discussion </e2> on various documents in respect of exports imports and documents relating to letters of credit	12	whole	component	2
7145	the <e1> tenant </e1> has farmed for this <e2> owner </e2> for several years and does not want to lose the ground but also does not want to pay the large increase in rent	0	other	other	0
7146	we are always looking for <e1> feedback </e1> from <e2> readers </e2> and articles to highlight	3	product	producer	1
7147	there was an the <e1> outrage </e1> from the sexism <e2> crusaders </e2>	10	effect	cause	2
7148	the <e1> hydrogen </e1> comes from <e2> water </e2> and electricity from any source can be used to electrolyze the water	13	entity	origin	1
7149	his highly original and topical act reaches from the top of the corporate ladder into blokes sheds leaving his audiences <e1> aching </e1> from <e2> laughter </e2>	10	effect	cause	2
7150	the pancreas is the <e1> organ </e1> of the body that produces <e2> insulin </e2>	4	producer	product	2
7151	nine - year - old chloe clark joined a <e1> ballet </e1> <e2> company </e2> on stage last monday	3	product	producer	1
7152	the <e1> weaver </e1> sits with a <e2> loom </e2> fixing the back strap keeps her legs against the footrest which is adjustable for keeping the loom in tension	6	agency	instrument	2
7153	the conventional way to grow bacteria is to inoculate a <e1> flask </e1> that contains a <e2> broth </e2> of nutrients	18	container	content	2
7154	the <e1> toolkits </e1> provide a secure <e2> framework </e2> where sensitive information remains private	0	other	other	0
7155	in a nutshell <e1> orienteering </e1> combines a physical <e2> skill </e2> with a more cerebral element	0	other	other	0
7156	the <e1> food </e1> is kept in the <e2> kitchen </e2> and guests help themselves as it is a self service	0	other	other	0
7157	videotape is a fragile medium subject to damage and <e1> deterioration </e1> from <e2> exposure </e2> to poor environmental conditions and inadequate handling practices	10	effect	cause	2
7158	the <e1> challenges </e1> are being addressed from a manufacturing <e2> standpoint </e2> rather than ict solutions that could answer them	0	other	other	0
7159	the <e1> kitchen </e1> contains various commercial equipment such as <e2> stoves </e2> griddles deep fryer and an oven	12	whole	component	2
7160	most of the <e1> steam </e1> comes from a volcano <e2> magma </e2>	10	effect	cause	2
7161	the <e1> artist </e1> played the <e2> piano </e2> with great precision	6	agency	instrument	2
7162	when i start the engine the <e1> car </e1> makes a screaching <e2> sound </e2>	9	cause	effect	1
7163	touch sliding <e1> keyboard </e1> offers keyless <e2> typing </e2>	0	other	other	0
7164	the <e1> acid </e1> is kept in a level - controlled <e2> tank </e2> with a controller and an alarm in the event of low acid level	17	content	container	1
7165	the <e1> yeast </e1> <e2> manufacturer </e2> lesaffre yeast corp of milwaukee did not return calls seeking comment	3	product	producer	1
7166	the enclosed <e1> community </e1> produced the enclosed <e2> personality </e2> and vice versa	9	cause	effect	1
7167	<e1> batteries </e1> kept in <e2> good condition </e2> have a 5 to 6 year service life	0	other	other	0
7168	in a clock the <e1> tick </e1> is produced by the <e2> action </e2> of the escapement	10	effect	cause	2
7169	non - uk <e1> students </e1> benefit from the bursary <e2> scheme </e2>	0	other	other	0
7170	this is the winning sand <e1> castle </e1> from the castlemania <e2> contest </e2>	13	entity	origin	1
7171	the risks of this procedure include anesthesia complications post - operative difficulty breathing and <e1> sore throat </e1> from <e2> intubation </e2>	10	effect	cause	2
7172	an accompanying cd of light classic italian music helps to inspire the <e1> cook </e1> laboring over the <e2> stove </e2> or to create a romantic atmosphere at dinner	6	agency	instrument	2
7173	the <e1> victim </e1> who was positioned underneath the conveyor was using a <e2> hammer </e2> to adjust the return roller	6	agency	instrument	2
7174	the <e1> bulldozer </e1> is kept in the <e2> area </e2> and is suspected of being used to create makeshift paths across the river	0	other	other	0
7175	the contents of the bear <e1> stomach </e1> included <e2> apple mash </e2> corn and blueberries	18	container	content	2
7176	normally the <e1> bone marrow </e1> produces <e2> stem cells </e2> immature cells that develop into mature blood cells	4	producer	product	2
7177	a <e1> marinade </e1> that contains <e2> acid </e2> alcohol or salt has been used for a short time	0	other	other	0
7178	to say that <e1> rowing </e1> is just pulling an <e2> oar </e2> is like saying golf is just swinging a club	0	other	other	0
7179	the main cell types are fibroblasts macrophages and adipocytes the <e1> hypodermis </e1> contains 50 of <e2> body fat </e2>	0	other	other	0
7180	whilst audio sampled at 8000hz is sufficient for communication such narrow - band speech does not sound natural leading to user <e1> frustration </e1> after prolonged <e2> exposure </e2> and making language learning difficult	10	effect	cause	2
7181	the <e1> country </e1> <e2> gentleman </e2> lodging at the hotel de mayence rue saint - honore near the place vendome one morning received a visit from a confidential agent of the ministry who was an expert in winding up business	14	origin	entity	2
7182	with these axioms the <e1> judges </e1> cultivated the <e2> principles </e2> of judgment and those principles could be used in gauging the restrictions on freedom that were justified or unjustified in any domain of the law	0	other	other	0
7183	it is noteworthy that peacham emblem has a <e1> hunter </e1> chasing the ermine with a <e2> spear </e2> and dogs	6	agency	instrument	2
7184	the <e1> dollar </e1> fell from six - week <e2> peaks </e2> against major european currencies	13	entity	origin	1
7185	some inactivated influenza vaccine contains thimerosal a <e1> preservative </e1> that contains <e2> mercury </e2>	0	other	other	0
7186	initiated during the early 1990 national mineral resource assessment this project received a major <e1> boost </e1> from <e2> funding </e2> provided through the would ata - at - risk add - on funding received by the usgs through the 2004 fiscal year	10	effect	cause	2
7187	i worked as a <e1> crane </e1> <e2> operator </e2> in construction at that time	5	instrument	agency	1
7188	a pop - up roll cage and active headrests aim to protect occupants during a rollover and the <e1> floorboard </e1> is made from <e2> bamboo </e2> and aluminum	0	other	other	0
7189	in simplest terms a <e1> hybrid </e1> combines a <e2> gasoline engine </e2> and an electric motor to provide adequate power with minimal fuel useage and low emissions	12	whole	component	2
7190	the <e1> energy </e1> of emission produces the <e2> separation field </e2>	9	cause	effect	1
7191	<e1> batteries </e1> stored in a <e2> discharged state </e2> are susceptible to freezing sulfation and an increased rate of discharge	0	other	other	0
7192	from the diagrams of davinci to the latest photographic <e1> marvels </e1> retrieved from the remotest galactic <e2> outback </e2> visualization of research has a long and literally illustrious history	13	entity	origin	1
7193	i derive tremendous pleasure and <e1> fulfillment </e1> from <e2> teaching </e2> particularly when i am able to help students understand a previously foreign concept or idea aid them in seeing a familiar object or event from a new and unusual perspective guide them with projects they are working on or encourage the interests they have	10	effect	cause	2
7194	pot supports are used in the <e1> stove </e1> to protect the <e2> cook </e2> from the heat	5	instrument	agency	1
7195	the guarantees so painfully obtained by formal verification of the source program are useless if the <e1> compiler </e1> generates wrong <e2> code </e2>	4	producer	product	2
7196	the <e1> vaccine </e1> <e2> maker </e2> the irish drug company elan has stopped giving the shots to its 360 volunteers while doctors determine what caused this serious side effect	3	product	producer	1
7197	a <e1> man </e1> struck my video camera with a <e2> hammer </e2> while i accompanied a german film crew in clearwater	6	agency	instrument	2
7198	sometimes the <e1> blockage </e1> comes from <e2> fear </e2> as for a ceo who hates public speaking but must give frequent speeches	10	effect	cause	2
7199	<e1> evaluators </e1> applied the statistically accurate <e2> generalization </e2> that men are usually taller than women to their estimates of the height of individuals who did not necessarily conform to the generalization	6	agency	instrument	2
7200	it makes the drive more comfortable by intelligently seeking out what the <e1> passengers </e1> inside the <e2> car </e2> prefer in terms of temperature music lighting etc	0	other	other	0
7201	it is a family luxury villa with breeze - kissed balconies from which the <e1> sounds </e1> of the sea provide a sensuous nightly <e2> serenade </e2>	0	other	other	0
7202	when they took the floor against a team favored to win the national championship the <e1> patriots </e1> radiated carefree <e2> confidence </e2>	9	cause	effect	1
7203	while calvin is able to get the diamond he nearly caught by the police while making his getaway and stashes the <e1> jewel </e1> in a <e2> bag </e2> carried by a passerby	7	entity	destination	1
7204	the discharge <e1> valve </e1> is kept in the <e2> closed position </e2> at all times unless the dike is deliberately being drained	0	other	other	0
7205	the company practically created the personal - home - computer industry but the <e1> company </e1> made the fateful <e2> decision </e2> not to liberally license its software applications	4	producer	product	2
7206	the 3 km long <e1> beach </e1> extends from the <e2> mouth </e2> of the oro river in the west to the cliffs of point caramonal to the southeast	0	other	other	0
7207	the <e1> tests </e1> are generated randomly from a <e2> bank </e2> of questions developed for each module	0	other	other	0
7208	suddenly a <e1> nurse </e1> takes off her familiar loose - fitting <e2> clothes </e2> and dresses her in clothes which fit her more closely	0	other	other	0
7209	the global warming <e1> segment </e1> starts off with two cute <e2> anecdotes </e2> about flowers blooming early and aardvarks moving north	12	whole	component	2
7210	the outer <e1> shell </e1> is made from anodized <e2> aluminum </e2>	0	other	other	0
7211	we cleaned the <e1> coffee </e1> <e2> maker </e2> repeating this step again with a fresh vinegar and water mixture	3	product	producer	1
7212	the <e1> servant </e1> brought forth <e2> jewels </e2> of silver and jewels of gold and clothing and gave them to rebekah	0	other	other	0
7213	the <e1> device </e1> uses the newest personal antenna <e2> technology </e2>	6	agency	instrument	2
7214	colorful almost fat - free salad <e1> dressings </e1> start with fresh <e2> fruit </e2>	0	other	other	0
7215	the <e1> company </e1> uses a policy <e2> assertion </e2> to convey a condition under which they offer a web service	4	producer	product	2
7216	fruit juice has all the <e1> fruit </e1> <e2> sugar </e2> and none of the fruit fiber and only some of the fruit nutrients	14	origin	entity	2
7217	the <e1> box </e1> holds three stiff <e2> cardboard tubes </e2> each wrapped in now decaying cellophane	18	container	content	2
7218	until 1729 the <e1> building </e1> contained only the <e2> grammar school </e2>	0	other	other	0
7219	the <e1> move </e1> makes a <e2> mockery </e2> of china long - standing opposition to such capabilities in the hands of other powers	0	other	other	0
7220	suddenly a man approached me from nowhere and stuck a <e1> bag </e1> of candy in my <e2> face </e2>	7	entity	destination	1
7221	he went on to examine the <e1> theory </e1> from a risk assessment <e2> perspective </e2>	0	other	other	0
7222	the <e1> courts </e1> created the freeman - walter - abele <e2> test </e2> to determine whether an algorithm only represents an abstract idea	4	producer	product	2
7223	it was the only time the <e1> president </e1> has wielded the <e2> veto pen </e2> during his six years in office	6	agency	instrument	2
7224	kids love watching the stages of <e1> growth </e1> from <e2> caterpillar </e2> to cocoon to butterfly in this easy reliable kit	0	other	other	0
7225	the <e1> mood </e1> inside the <e2> car </e2> was very quiet as the couple continued home and went to bed	0	other	other	0
7226	television cooking shows and more advertising have put <e1> wine </e1> in the <e2> limelight </e2>	0	other	other	0
7227	currently the <e1> villagers </e1> operate a ram oil <e2> press </e2> that is counter - intuitive to use and leads to sub - optimal oil extraction from groundnuts	6	agency	instrument	2
7228	the <e1> building </e1> contained a significant amount of <e2> furniture </e2> and equipment	18	container	content	2
7229	<e1> zinc </e1> is essential for <e2> growth </e2> and cell division	9	cause	effect	1
7230	with its non - slip ambidextrous grip the <e1> peeler </e1> glides effortlessly through <e2> foods </e2>	0	other	other	0
7231	police <e1> officer </e1> uses a taser stun <e2> gun </e2> to subdue a glass - wielding six - year - old	6	agency	instrument	2
7232	the <e1> land </e1> surrounding the lakes is extensively farmed for <e2> wheat </e2> while elsewhere in the national park the steppe is heavily grazed by domestic livestock	14	origin	entity	2
7233	the backup <e1> vocals </e1> are from a rather talented <e2> female </e2> stephanie eitel	9	cause	effect	1
7234	so you are not only sharing the speaker information but you are also sharing the <e1> audio </e1> from the <e2> event </e2> quickly and easily	13	entity	origin	1
7235	the remaining <e1> contents </e1> of the package included four ounces of <e2> plastique </e2> filled with tiny metallic slivers	18	container	content	2
7236	the <e1> newspaper </e1> was being kept in a <e2> box </e2>	17	content	container	1
7237	two years ago president george w bush ordered the <e1> activation </e1> by the <e2> end </e2> of 2004 of a system capable of defending the united states against a missile attack by a terrorist group or an unfriendly rogue state such as north korea	0	other	other	0
7238	the soft brown and beige <e1> tones </e1> in the decoration provide a tranquil <e2> mood </e2>	9	cause	effect	1
7239	the <e1> tram </e1> makes the <e2> trip </e2> from the main university campus in less than 5 minutes while driving can take 15 minutes or longer	0	other	other	0
7240	a <e1> lodge </e1> combines a <e2> colonial atmosphere </e2> with the rustic beauty and history of africa	0	other	other	0
7241	the simple <e1> rule </e1> produces <e2> sentences </e2> such as abab	4	producer	product	2
7242	tub drains clog up with hair and the <e1> grease </e1> from <e2> soap </e2> and must be cleaned out occasionally	13	entity	origin	1
7243	you proved that a <e1> gas </e1> takes up <e2> space </e2>	0	other	other	0
7244	alex skills as an editor and a <e1> documentary </e1> <e2> maker </e2> allowed us to be able to shoot it and turn it in that short amount of time	3	product	producer	1
7245	their <e1> success </e1> comes from their <e2> ability </e2> to quickly answer a growing surge of mid - size customer demands - - demands that always focus around ease of implementation and ease of administration use	10	effect	cause	2
7246	orpheus falls in love with the <e1> country </e1> <e2> girl </e2> for no apparent reason save her name and beauty	14	origin	entity	2
7247	harry stanley 46 from hackney east london was shot and killed by metropolitan police officers who had mistaken a <e1> chair - leg </e1> being carried in a <e2> plastic bag </e2> for a firearm	17	content	container	1
7248	you noticed the three numbers at the bottom of a <e1> fertilizer </e1> <e2> package </e2>	17	content	container	1
7249	the <e1> box </e1> holds the <e2> answer </e2> to how you got trapped	18	container	content	2
7250	the <e1> turn signal indicator </e1> inside the <e2> car </e2> was blinking erratically for the last month and someone recently explained that it meant the bulb had gone somewhere on the left	11	component	whole	1
7251	the <e1> filament </e1> emits a yellowish - white <e2> light </e2> and the walls have a strong yellow tint	9	cause	effect	1
7252	this program is an effective step to mitigate <e1> damage </e1> from <e2> hurricanes </e2> but let us not forget this is a retroactive measure	10	effect	cause	2
7253	the <e1> hairdresser </e1> took his <e2> scissors </e2> and held up a coil of hair	6	agency	instrument	2
7254	the <e1> monitor </e1> provides a quarterly <e2> report </e2> to the chapter or nec	4	producer	product	2
7255	the <e1> discoverer </e1> writes a short <e2> citation </e2> explaining the reasons for assigning the name	4	producer	product	2
7256	the <e1> carpenter </e1> carries an <e2> axe </e2> over his shoulder and a smaller one in his belt	6	agency	instrument	2
7257	a gasoline <e1> engine </e1> powers a hydraulic drive <e2> train </e2> that provides torque at all six wheels	11	component	whole	1
7258	elizabeth smither <e1> tokotoko </e1> was made with a <e2> gear lever </e2>	13	entity	origin	1
7259	it is not unlike an archeological dig through an attic <e1> choking </e1> from <e2> laughter </e2> rather than dust as familiar and forgotten memories are refreshed and taken for a satirical synaptic spin by a master humorist	10	effect	cause	2
7260	these are memorable words written on a piece of <e1> paper </e1> kept in a <e2> museum </e2>	0	other	other	0
7261	electron <e1> microscopes </e1> are scientific instruments that use a <e2> beam </e2> of highly energetic electrons to examine objects on a very fine scale	6	agency	instrument	2
7262	but then one of them got hold of an <e1> axe </e1> belonging to the <e2> carpenter </e2>	6	agency	instrument	2
7263	quality forged pinking <e1> scissors </e1> cut with exceptional <e2> ease </e2> and efficiency	0	other	other	0
7264	<e1> almond </e1> <e2> butter </e2> is available in many natural and whole food stores	14	origin	entity	2
7265	six glowing disks await <e1> activation </e1> by the <e2> footsteps </e2> of desert wanderers	10	effect	cause	2
7266	the <e1> tailor </e1> brought his <e2> scissors </e2> and a newly made garment	6	agency	instrument	2
7267	most <e1> sewing machines </e1> use a sturdier <e2> stitch </e2> known as the lock - stitch	6	agency	instrument	2
7268	significant reductions of these levels produce pastries with poor lift in the oven and with unacceptable <e1> shrinkage </e1> after <e2> cooling </e2>	10	effect	cause	2
7269	the <e1> transmitter </e1> generates the electromagnetic <e2> wave </e2> some of which will be incident on the receiver	9	cause	effect	1
7270	it is set in the most beautiful surroundings and the <e1> land </e1> has been biodynamically farmed for many <e2> years </e2>	0	other	other	0
7271	<e1> rain </e1> comes from evaporated <e2> seawater </e2> transferring not just water but the solar energy that took it from the sea	13	entity	origin	1
7272	some plants and animals are facing <e1> extinction </e1> from alberta <e2> lakes </e2> rivers mountains and prairies	0	other	other	0
7273	true <e1> progress </e1> comes from <e2> science </e2> debate inference logic and reasoning	10	effect	cause	2
7274	preliminary experiments seemed to support this idea in that the <e1> quenches </e1> produced the predicted high <e2> vortex - densities </e2>	9	cause	effect	1
7275	a tear or a crease changes the character of the surface more drastically than a mere <e1> deformation </e1> from <e2> roundness </e2>	10	effect	cause	2
7276	continuous <e1> improvement </e1> starts with <e2> measuring </e2> process performance and instigating a robust process for reviewing further changes logically and quickly	10	effect	cause	2
7277	the period of tumor <e1> shrinkage </e1> after radiation <e2> therapy </e2> is often long and varied mean 29 months	10	effect	cause	2
7278	you own a <e1> house </e1> that contains a <e2> granny flat </e2>	12	whole	component	2
7279	when the taxi <e1> driver </e1> stopped his <e2> car </e2> and got out the two people ran up the street toward downtown potsdam	6	agency	instrument	2
7280	this appalachian region had been settled by <e1> emigrants </e1> from the <e2> lowlands </e2>	13	entity	origin	1
7281	arthur and franz are thieves or they are trying to be thieves and somehow learn that odile lives in a <e1> house </e1> that contains a large sum of <e2> money </e2>	0	other	other	0
7282	the <e1> river </e1> once powered a <e2> grist mill </e2>	5	instrument	agency	1
7283	the older child took the <e1> firearm </e1> from a <e2> closet </e2> and was handling it when he fired and struck eric who was in the same room investigators concluded	13	entity	origin	1
7284	first the <e1> sound </e1> radiated from a <e2> surface </e2> simulating a two - dimensional monopole is calculated using an unstructured mesh	10	effect	cause	2
7285	i have always drawn <e1> satisfaction </e1> from <e2> exertion </e2> straining my muscles to their limits	10	effect	cause	2
7286	that happens when the <e1> media </e1> makes a <e2> mistake </e2>	9	cause	effect	1
7287	the viewer looks through an <e1> eyehole </e1> in the <e2> metal box </e2> into the abyss an infinite regression progression of mirrors reflecting themselves	11	component	whole	1
7288	sudden <e1> death </e1> from <e2> inhalation </e2> of petroleum distillates is well recognised in misuses of volatile substances	10	effect	cause	2
7289	the <e1> box </e1> contained 126 <e2> recipes </e2> mostly written in pen in neatly rounded script	18	container	content	2
7290	the <e1> architect </e1> carefully designed the 15 <e2> rowhouses </e2> reflecting the suburban ideal of the late 1800s	0	other	other	0
7291	contents of the <e1> scrapbooks </e1> included <e2> pictures </e2> cut from magazines and newspapers stories poems and anecdotes as well as photographs	16	collection	member	2
7292	the piglet incisor <e1> teeth </e1> are cut off with <e2> pliers </e2>	0	other	other	0
7293	the original <e1> engine </e1> powered a limited - production mustang <e2> model </e2> sold for two years	11	component	whole	1
7294	intersense inc a market leader in precision motion technology today announced that hydro a leading offshore <e1> producer </e1> of <e2> oil </e2> and gas has installed its tenth intersense is - 900 precision motion tracking system as part of hydro large scale immersive visualization rooms	0	other	other	0
7295	the <e1> move </e1> from binary <e2> access </e2> yes or no to fine - grained authorization betrays a shift in mindset : from a defensible perimeter to a qualifier that identifies who can access what room	0	other	other	0
7296	on the courtyard there is a <e1> room </e1> that contains a <e2> billiard table </e2> a big cinema screen with a sony dvc cd player with over 300 titles and several sofas	0	other	other	0
7297	she opened a fridge in the side of the door and got out a <e1> blueberry </e1> <e2> vodka </e2>	0	other	other	0
7298	i reversed the position of the <e1> batteries </e1> stored in the <e2> flashlights </e2> to prevent them from accidentally switching on and losing power	11	component	whole	1
7299	when man sinned the occasion of his fall was a tree and the <e1> ground </e1> cursed brought forth <e2> thorns </e2>	14	origin	entity	2
7300	showing a sample of a fertilizer package this <e1> fertilizer </e1> <e2> company </e2> shows what to look for on their label	3	product	producer	1
7301	the <e1> kitchen </e1> holds little <e2> clues </e2> about how we tried to reinvent the past	0	other	other	0
